gene_id,DRA,DRB,DRC,dr0199A,dr0199B,dr0199C,extracted_gene_id,wt_fpkm_average,mutant_fpkm_average
gene-DR_RS12100|DR_RS12100,39.110249,47.330872,48.336121,111.339302,121.353951,170.288284,DR_RS12100,44.925747333333334,134.327179
gene-DR_RS06215|pcaC,91.196434,80.261574,87.224228,50.920532,67.628662,48.892902,DR_RS06215,86.227412,55.814032
gene-DR_RS11955|DR_RS11955,266.286804,354.516541,394.187012,454.268555,607.741333,425.379364,DR_RS11955,338.330119,495.7964173333333
gene-DR_RS09335|secG,67.762367,67.167305,57.123711,107.837204,107.878372,133.791046,DR_RS09335,64.01779433333333,116.50220733333333
gene-DR_RS13790|DR_RS13790,180.289322,155.975494,152.711639,160.027084,150.698227,136.835205,DR_RS13790,162.99215166666667,149.18683866666666
gene-DR_RS10565|DR_RS10565,164.375153,221.195114,255.396286,128.064972,179.585114,187.292267,DR_RS10565,213.65551766666667,164.98078433333333
gene-DR_RS12045|DR_RS12045,204.63858,176.342682,161.272812,272.95697,204.249664,284.18399,DR_RS12045,180.75135799999998,253.79687466666667
gene-DR_RS02690|DR_RS02690,0.228707,0.776851,0.754669,5.665031,5.182287,14.308537,DR_RS02690,0.5867423333333334,8.385285
gene-DR_RS02435|DR_RS02435,23.311314,13.625734,14.967795,36.181583,27.451267,37.393036,DR_RS02435,17.301614333333333,33.67529533333334
gene-DR_RS12315|DR_RS12315,135.452606,240.026886,234.565216,188.260834,250.188873,185.622101,DR_RS12315,203.348236,208.02393599999996
gene-DR_RS01060|DR_RS01060,11.529696,15.747236,14.01866,75.127045,109.159027,363.01413,DR_RS01060,13.765197333333333,182.43340066666667
gene-DR_RS02300|DR_RS02300,20.962986,16.087675,15.598534,81.269577,69.635406,120.911346,DR_RS02300,17.54973166666667,90.605443
gene-DR_RS04435|DR_RS04435,8.346209,4.033829,4.776153,22.099615,17.722002,39.57473,DR_RS04435,5.718730333333333,26.465449000000003
gene-DR_RS08915|DR_RS08915,41.32962,43.058079,36.938354,95.658478,99.124207,93.416618,DR_RS08915,40.442017666666665,96.06643433333333
gene-DR_RS11475|DR_RS11475,35.5369,35.107288,32.556129,98.269707,56.957451,105.93959,DR_RS11475,34.40010566666667,87.05558266666667
gene-DR_RS14975|DR_RS14975,166.857376,108.764832,119.514824,131.977798,121.666069,94.576759,DR_RS14975,131.712344,116.07354199999999
gene-DR_RS06075|DR_RS06075,100.860367,82.080994,87.864212,85.002663,73.343452,66.770126,DR_RS06075,90.26852433333333,75.038747
gene-DR_RS02030|DR_RS02030,37.524223,28.258013,25.381567,46.029411,26.937185,49.927326,DR_RS02030,30.387934333333334,40.96464066666667
gene-DR_RS06015|DR_RS06015,253.509613,139.226334,137.488892,236.542511,135.882095,145.559799,DR_RS06015,176.741613,172.66146833333332
gene-DR_RS11505|DR_RS11505,73.191185,57.078663,55.085705,146.412476,112.125336,164.427597,DR_RS11505,61.785184333333326,140.98846966666667
gene-DR_RS15930|DR_RS15930,16.310656,11.548497,12.811481,33.158363,25.175945,51.754917,DR_RS15930,13.556878,36.69640833333333
gene-DR_RS15160|ureE,30.864836,26.444435,29.47102,42.800274,34.648537,37.562016,DR_RS15160,28.926763666666663,38.33694233333333
gene-DR_RS08645|DR_RS08645,80.934067,88.659363,105.818604,113.314827,109.41938,105.998192,DR_RS08645,91.80401133333334,109.57746633333333
gene-DR_RS07385|DR_RS07385,339.193787,203.282089,227.817657,231.996231,221.630203,371.4104,DR_RS07385,256.764511,275.012278
gene-DR_RS16465|DR_RS16465,1.223609,1.737243,0.92994,12.710668,12.765942,30.569836,DR_RS16465,1.2969306666666667,18.682148666666667
gene-DR_RS16085|DR_RS16085,6.212054,21.097685,16.825441,71.241531,77.890938,153.503067,DR_RS16085,14.711726666666669,100.878512
gene-DR_RS17100|tatA,247.870636,328.949402,296.963074,466.618042,400.835571,630.024292,DR_RS17100,291.2610373333334,499.15930166666664
gene-DR_RS02735|DR_RS02735,0.412584,0.383804,0.414178,10.229005,8.464865,19.153006,DR_RS02735,0.403522,12.615625333333334
gene-DR_RS11325|DR_RS11325,33.427864,26.604288,21.943258,118.321373,108.247368,272.362671,DR_RS11325,27.325136666666666,166.31047066666665
gene-DR_RS14810|hmpA,87.295525,66.601616,66.038704,89.247017,69.501465,144.098282,DR_RS14810,73.31194833333333,100.94892133333333
gene-DR_RS03255|murG,58.901203,45.570992,48.269409,74.943718,59.690514,134.877869,DR_RS03255,50.913868,89.83736700000001
gene-DR_RS01280|DR_RS01280,8.123194,8.874147,7.42172,27.698256,28.942171,70.034019,DR_RS01280,8.139687,42.22481533333333
gene-DR_RS13345|DR_RS13345,93.337128,75.904945,70.674789,295.673889,276.68338,575.081909,DR_RS13345,79.97228733333334,382.479726
gene-DR_RS09075|DR_RS09075,14.297754,13.409315,16.852215,46.227226,46.219593,102.904137,DR_RS09075,14.853094666666665,65.11698533333333
gene-DR_RS05040|prfA,57.206692,46.055397,53.059177,89.688606,80.678093,101.024376,DR_RS05040,52.10708866666667,90.46369166666666
gene-DR_RS04940|DR_RS04940,16.271994,12.558096,12.320963,23.717413,17.881615,18.015297,DR_RS04940,13.717017666666665,19.87144166666667
gene-DR_RS12425|DR_RS12425,380.340149,303.331268,275.380249,916.776001,637.878967,1134.246094,DR_RS12425,319.6838886666667,896.300354
gene-DR_RS14190|DR_RS14190,22.156113,13.531654,17.903194,21.171211,13.860393,16.657972,DR_RS14190,17.863653666666668,17.22985866666667
gene-DR_RS12780|DR_RS12780,51.246685,49.107891,43.010513,56.473064,48.006504,57.844982,DR_RS12780,47.788363000000004,54.10818333333333
gene-DR_RS12595|DR_RS12595,10.898196,13.319265,14.741048,25.388626,35.341423,51.169083,DR_RS12595,12.986169666666667,37.29971066666666
gene-DR_RS13605|DR_RS13605,1342.337769,860.082214,921.76239,1077.207397,945.316284,736.574036,DR_RS13605,1041.3941243333331,919.6992389999999
gene-DR_RS09200|infB,286.133911,152.404037,173.803314,243.64328,204.293671,203.491394,DR_RS09200,204.113754,217.14278166666668
gene-DR_RS16835|DR_RS16835,23.498262,16.859768,17.780687,71.962555,62.325016,113.446632,DR_RS16835,19.379572333333332,82.57806766666666
gene-DR_RS09545|DR_RS09545,264.043915,225.492813,231.092117,281.072876,282.24115,255.188385,DR_RS09545,240.209615,272.834137
gene-DR_RS10095|DR_RS10095,5.127044,3.52412,2.858938,23.902628,16.893671,43.325901,DR_RS10095,3.8367006666666668,28.040733333333336
gene-DR_RS08505|DR_RS08505,60.341137,60.246147,53.174728,93.618484,83.440933,96.680092,DR_RS08505,57.92067066666667,91.246503
gene-DR_RS14315|DR_RS14315,727.535645,832.472229,915.98175,407.318115,480.521393,350.602448,DR_RS14315,825.3298746666666,412.8139853333334
gene-DR_RS05850|hemE,1781.121582,1280.758789,1444.74292,1749.108276,1558.92395,875.532959,DR_RS05850,1502.2077636666666,1394.5217283333334
gene-DR_RS04135|DR_RS04135,9.047279,15.672946,14.979548,3.936805,16.811329,14.796546,DR_RS04135,13.233257666666667,11.848226666666667
gene-DR_RS00100|DR_RS00100,49.678131,41.389385,42.977314,100.903397,99.45536,135.283524,DR_RS00100,44.68161,111.88076033333334
gene-DR_RS13040|DR_RS13040,6.500817,7.862662,8.607512,18.975004,27.742773,77.86274,DR_RS13040,7.656997,41.526839
gene-DR_RS15170|DR_RS15170,40.343357,37.646984,36.990353,57.127197,46.943359,49.810024,DR_RS15170,38.326898,51.29352666666667
gene-DR_RS05170|DR_RS05170,4.963696,6.883124,5.73118,17.0693,17.868797,44.749664,DR_RS05170,5.859333333333333,26.562586999999997
gene-DR_RS11950|tnpB,11.465073,12.022679,12.874584,23.618692,20.320036,32.150749,DR_RS11950,12.120778666666666,25.363158999999996
gene-DR_RS16865|DR_RS16865,13.059402,11.980551,12.01238,30.142702,25.706347,35.427982,DR_RS16865,12.350777666666668,30.425676999999997
gene-DR_RS01480|DR_RS01480,354.545258,440.411346,491.140991,262.590698,359.234039,308.642609,DR_RS01480,428.6991983333333,310.155782
gene-DR_RS16570|DR_RS16570,71.161789,38.225384,42.460236,116.211823,68.405502,91.387825,DR_RS16570,50.615803,92.00171666666667
gene-DR_RS15755|DR_RS15755,43.163982,37.099873,42.875515,79.460686,79.889091,138.650085,DR_RS15755,41.04645666666667,99.33328733333333
gene-DR_RS01850|DR_RS01850,57.569061,72.957108,73.426697,160.141357,150.960114,201.332275,DR_RS01850,67.98428866666667,170.81124866666667
gene-DR_RS11670|DR_RS11670,26.928003,23.354162,19.302616,67.367493,52.244812,109.1968,DR_RS11670,23.194926999999996,76.26970166666666
gene-DR_RS09620|DR_RS09620,30.688618,25.701389,25.094027,39.449314,26.993681,48.541111,DR_RS09620,27.161344666666665,38.32803533333333
gene-DR_RS01380|DR_RS01380,101.847794,118.840073,126.903671,145.505188,181.976913,171.408905,DR_RS01380,115.86384600000001,166.297002
gene-DR_RS14015|DR_RS14015,7.991992,4.478451,4.390193,3.185708,1.606886,8.489685,DR_RS14015,5.6202119999999995,4.427426333333333
gene-DR_RS01210|DR_RS01210,54.545811,42.353168,40.855721,74.164482,60.2486,77.112358,DR_RS01210,45.91823333333334,70.50848
gene-DR_RS00650|DR_RS00650,14.829006,11.181978,14.396968,42.312946,36.3969,49.979515,DR_RS00650,13.469317333333334,42.896453666666666
gene-DR_RS10645|DR_RS10645,98.673264,74.345749,75.130005,181.291443,143.98291,130.107895,DR_RS10645,82.71633933333334,151.79408266666667
gene-DR_RS02715|DR_RS02715,1.750905,5.443094,5.098207,6.286124,14.898998,20.105724,DR_RS02715,4.097402,13.763615333333334
gene-DR_RS16065|DR_RS16065,4.875929,3.004289,3.509052,16.16717,15.496614,53.439579,DR_RS16065,3.7964233333333333,28.36778766666667
gene-DR_RS15145|DR_RS15145,15.504156,11.74009,8.814209,30.310545,21.516838,39.004059,DR_RS15145,12.019485000000001,30.277147333333332
gene-DR_RS05275|DR_RS05275,92.187447,110.557358,138.923065,86.2603,113.731934,127.920761,DR_RS05275,113.88929,109.30433166666667
gene-DR_RS16800|DR_RS16800,18.820206,17.530123,17.802122,50.488361,55.734627,119.635361,DR_RS16800,18.050817,75.28611633333334
gene-DR_RS14185|DR_RS14185,1.028588,2.266043,1.168566,3.457871,4.054749,9.692446,DR_RS14185,1.4877323333333334,5.735022000000001
gene-DR_RS07255|DR_RS07255,60.742828,55.823021,47.413853,71.12178,79.295479,86.26757,DR_RS07255,54.659900666666665,78.894943
gene-DR_RS11555|DR_RS11555,1.729133,1.844812,1.947922,23.348763,27.491449,85.147285,DR_RS11555,1.8406223333333334,45.32916566666666
gene-DR_RS13015|DR_RS13015,373.346375,429.081268,221.249863,842.341736,593.52594,243.951965,DR_RS13015,341.22583533333335,559.9398803333332
gene-DR_RS15420|DR_RS15420,8.823241,7.612456,7.354609,24.067066,26.492489,72.682724,DR_RS15420,7.930101999999999,41.080759666666665
gene-DR_RS06165|DR_RS06165,11.271346,10.003236,10.282132,104.583755,105.004837,369.973145,DR_RS06165,10.518904666666666,193.18724566666666
gene-DR_RS15985|DR_RS15985,41.045078,44.545902,45.633404,79.308022,61.891983,61.112301,DR_RS15985,43.741461333333326,67.43743533333334
gene-DR_RS07305|dnaJ,110.521896,89.129784,90.643829,247.905701,158.41954,222.936066,DR_RS07305,96.76516966666667,209.753769
gene-DR_RS08380|DR_RS08380,21.726284,20.919346,25.580217,72.643997,91.425301,111.558296,DR_RS08380,22.741949,91.87586466666666
gene-DR_RS12030|recA,361.170013,222.93457,228.716934,552.497375,483.190704,1109.322998,DR_RS12030,270.9405056666667,715.0036923333333
gene-DR_RS04625|DR_RS04625,88.956299,47.079117,49.456882,129.398865,61.102913,91.230171,DR_RS04625,61.830766000000004,93.91064966666666
gene-DR_RS07145|DR_RS07145,15.368919,29.098394,28.341516,14.218378,28.351597,44.968338,DR_RS07145,24.269609666666668,29.17943766666667
gene-DR_RS04290|DR_RS04290,227.569916,214.260818,238.302383,231.975357,241.71431,169.382996,DR_RS04290,226.711039,214.3575543333333
gene-DR_RS08765|DR_RS08765,23.007483,17.414442,16.724831,55.923462,45.855804,73.662804,DR_RS08765,19.048918666666665,58.48069
gene-DR_RS11735|DR_RS11735,5.095438,7.476665,5.356221,21.859051,25.010742,77.330643,DR_RS11735,5.976107999999999,41.400145333333334
gene-DR_RS09855|DR_RS09855,86.459465,96.653435,97.804161,182.635452,175.985291,238.538025,DR_RS09855,93.63902033333333,199.05292266666666
gene-DR_RS02600|DR_RS02600,75.598511,45.332355,43.413555,80.423172,66.625618,100.025749,DR_RS02600,54.78147366666667,82.35817966666667
gene-DR_RS03280|ftsZ,653.19458,681.268738,746.986572,662.570435,562.996399,473.63797,DR_RS03280,693.8166299999999,566.4016013333334
gene-DR_RS09640|DR_RS09640,71.4422,70.826927,73.149368,68.319397,72.398323,69.339592,DR_RS09640,71.80616500000001,70.01910399999998
gene-DR_RS13240|DR_RS13240,684.020203,664.999084,585.171509,3997.646973,4316.493164,8913.847656,DR_RS13240,644.7302653333334,5742.662597666666
gene-DR_RS16345|DR_RS16345,10.733418,16.618237,13.333222,59.269714,59.322475,136.912415,DR_RS16345,13.561625666666666,85.16820133333333
gene-DR_RS10370|DR_RS10370,364.36911,329.709412,304.827942,389.576752,328.792358,239.377853,DR_RS10370,332.9688213333333,319.24898766666666
gene-DR_RS02865|DR_RS02865,499.336334,425.13501,427.685028,596.228516,480.885254,506.137207,DR_RS02865,450.7187906666666,527.7503256666666
gene-DR_RS09875|DR_RS09875,993.025146,592.759094,648.27594,625.577393,610.450439,516.40094,DR_RS09875,744.6867266666667,584.142924
gene-DR_RS15090|DR_RS15090,7528.206055,6525.30957,8123.418945,1607.278809,2223.50708,1372.520264,DR_RS15090,7392.311523333334,1734.435384333333
gene-DR_RS00710|DR_RS00710,30.297379,27.106569,23.096535,48.746258,53.380932,91.579369,DR_RS00710,26.833494333333334,64.568853
gene-DR_RS04130|DR_RS04130,233.444199,150.813599,155.539993,223.101898,169.362457,121.367027,DR_RS04130,179.932597,171.2771273333333
gene-DR_RS15350|DR_RS15350,9.907351,9.662582,9.457105,21.463652,17.574263,31.798859,DR_RS15350,9.675679333333333,23.612257999999997
gene-DR_RS11340|DR_RS11340,37.624706,32.75341,27.029991,383.045319,312.469482,716.382202,DR_RS11340,32.469369,470.63233433333335
gene-DR_RS16425|DR_RS16425,18.817858,11.725321,12.059347,45.175583,38.789448,91.974457,DR_RS16425,14.200842000000002,58.646496000000006
gene-DR_RS04930|sdhC,1398.350342,1169.938354,1245.595947,1009.032837,828.608276,611.98584,DR_RS04930,1271.2948809999998,816.5423176666667
gene-DR_RS07905|DR_RS07905,169.598495,91.439468,99.744659,169.197372,104.173065,118.6875,DR_RS07905,120.260874,130.685979
gene-DR_RS01625|DR_RS01625,1557.688843,931.135925,1233.399048,978.244629,1183.949341,1105.664551,DR_RS01625,1240.741272,1089.2861736666666
gene-DR_RS08060|queA,49.693745,22.050406,23.668341,82.398094,83.459335,183.352219,DR_RS08060,31.804164,116.403216
gene-DR_RS16170|DR_RS16170,89.841637,81.194237,85.887985,165.260605,160.956909,207.409225,DR_RS16170,85.64128633333333,177.87557966666668
gene-DR_RS14680|DR_RS14680,5.684154,5.674596,4.364799,29.678289,20.182547,38.235725,DR_RS14680,5.241183,29.365520333333336
gene-DR_RS16910|DR_RS16910,5.792209,6.229714,7.888041,42.935852,44.584072,93.610687,DR_RS16910,6.636654666666668,60.37687033333333
gene-DR_RS05075|DR_RS05075,47.675331,63.229656,60.203518,70.956741,60.852009,72.347488,DR_RS05075,57.036168333333336,68.05207933333334
gene-DR_RS06395|DR_RS06395,68.131516,42.150558,45.840031,98.528847,87.36322,128.410767,DR_RS06395,52.04070166666667,104.76761133333332
gene-DR_RS12465|DR_RS12465,74.841255,91.103065,102.595062,79.076317,92.850349,93.236908,DR_RS12465,89.51312733333333,88.38785800000001
gene-DR_RS13220|DR_RS13220,130.139893,149.194336,158.553268,179.314774,190.440628,267.074463,DR_RS13220,145.962499,212.27662166666664
gene-DR_RS06340|DR_RS06340,49.649151,80.739731,92.659218,129.431778,160.828445,135.953522,DR_RS06340,74.34936666666668,142.07124833333333
gene-DR_RS10750|DR_RS10750,86.984383,73.447495,75.578529,324.957733,331.607849,590.339111,DR_RS10750,78.67013566666667,415.63489766666663
gene-DR_RS12135|DR_RS12135,43.065845,45.387115,48.356838,97.904175,140.275543,272.126129,DR_RS12135,45.603266,170.101949
gene-DR_RS04010|DR_RS04010,399.20343,265.11557,287.656128,344.747772,262.918182,263.165863,DR_RS04010,317.32504266666666,290.2772723333333
gene-DR_RS15180|ureC,60.353462,36.572365,41.543098,43.432728,38.284809,41.566841,DR_RS15180,46.156308333333335,41.09479266666666
gene-DR_RS10375|DR_RS10375,250.752365,219.485886,231.818649,324.907959,315.117035,280.182617,DR_RS10375,234.01896666666667,306.73587033333337
gene-DR_RS06040|nudC,54.702259,35.499393,35.156467,68.009514,58.091778,103.30275,DR_RS06040,41.78603966666666,76.468014
gene-DR_RS08720|polA,134.942688,107.184776,115.956741,122.822456,119.713066,128.151505,DR_RS08720,119.36140166666667,123.56234233333333
gene-DR_RS08435|tnpB,14.084539,13.043809,13.83186,24.98082,22.296165,33.78196,DR_RS08435,13.653402666666667,27.019648333333333
gene-DR_RS03450|DR_RS03450,177.805496,190.378967,180.396011,205.270615,222.134827,292.407379,DR_RS03450,182.86015799999998,239.93760699999999
gene-DR_RS12870|DR_RS12870,14.247043,8.36842,7.517792,40.523067,27.221582,70.663521,DR_RS12870,10.044418333333333,46.13605666666666
gene-DR_RS06135|DR_RS06135,30.324797,28.884533,35.49374,53.06802,40.526016,62.167854,DR_RS06135,31.56769,51.920629999999996
gene-DR_RS03560|carA,230.268555,179.569977,192.698425,258.470428,198.351959,187.393768,DR_RS03560,200.84565233333333,214.73871833333337
gene-DR_RS05755|DR_RS05755,264.999359,155.281372,159.868668,398.195343,154.441605,172.288223,DR_RS05755,193.38313300000004,241.64172366666665
gene-DR_RS04600|dtd,53.804626,37.41135,47.789528,119.373276,99.30896,99.319191,DR_RS04600,46.335168,106.00047566666666
gene-DR_RS02020|DR_RS02020,35.743637,11.431079,12.138802,39.671829,16.872297,32.32534,DR_RS02020,19.77117266666667,29.623155333333333
gene-DR_RS12985|rpmB,107.647057,130.208084,110.956635,158.100876,288.606445,395.224213,DR_RS12985,116.27059200000001,280.64384466666667
gene-DR_RS10660|DR_RS10660,42.607437,35.602894,33.029575,82.792175,80.826752,84.924606,DR_RS10660,37.079968666666666,82.84784433333333
gene-DR_RS04670|DR_RS04670,117.318733,95.319077,106.783798,128.706192,105.438156,120.054909,DR_RS04670,106.47386933333333,118.066419
gene-DR_RS08285|DR_RS08285,274.949066,285.441254,309.128387,340.681152,394.034821,399.833221,DR_RS08285,289.839569,378.1830646666667
gene-DR_RS15205|urtD,10.193091,9.711381,7.531535,18.626907,14.865429,19.952648,DR_RS15205,9.145335666666666,17.814994666666667
gene-DR_RS07320|lepB,114.689804,86.715157,97.019089,151.906418,149.287888,197.367737,DR_RS07320,99.47468333333335,166.18734766666668
gene-DR_RS09350|proB,39.166443,27.154261,33.471642,62.826866,57.870087,96.625046,DR_RS09350,33.264115333333336,72.44066633333334
gene-DR_RS12115|DR_RS12115,326.238281,225.552567,262.222687,313.258484,233.50914,248.097687,DR_RS12115,271.337845,264.9551036666667
gene-DR_RS00055|DR_RS00055,334.098694,247.971039,247.265366,531.456543,365.502319,344.631378,DR_RS00055,276.445033,413.8634133333333
gene-DR_RS02085|DR_RS02085,31.31192,84.921913,97.394508,39.553398,97.098259,84.662422,DR_RS02085,71.209447,73.77135966666667
gene-DR_RS00145|mnmG,39.940292,42.054714,44.260624,76.461655,79.741653,76.621155,DR_RS00145,42.08521,77.60815433333333
gene-DR_RS12635|DR_RS12635,2.477947,3.031734,2.491991,6.866789,6.738688,15.115923,DR_RS12635,2.6672240000000005,9.5738
gene-DR_RS07335|purD,28.241064,30.4739,32.323872,29.797865,35.636913,47.46452,DR_RS07335,30.346278666666667,37.63309933333333
gene-DR_RS13690|DR_RS13690,67.323799,66.171539,71.303795,73.770569,75.545715,71.139908,DR_RS13690,68.26637766666666,73.48539733333332
gene-DR_RS15150|ureG,32.362194,21.050859,23.752378,42.018959,22.427402,30.281677,DR_RS15150,25.721810333333337,31.576012666666667
gene-DR_RS00580|tmk,80.042831,52.250698,58.916592,174.122757,111.326721,103.199402,DR_RS00580,63.736707,129.54962666666668
gene-DR_RS00660|DR_RS00660,728.100464,305.881561,318.06308,1083.259644,678.081604,682.149475,DR_RS00660,450.6817016666667,814.4969076666666
gene-DR_RS14720|DR_RS14720,127.456032,67.613098,74.157341,169.313324,126.371559,90.677773,DR_RS14720,89.74215699999998,128.787552
gene-DR_RS13960|DR_RS13960,22.586731,10.765857,11.273687,11.891433,8.795667,26.775522,DR_RS13960,14.875425,15.820873999999998
gene-DR_RS08900|pgi,150.024124,142.933517,156.342804,125.574669,162.147934,131.873077,DR_RS08900,149.76681499999998,139.86522666666667
gene-DR_RS09255|DR_RS09255,134.821701,183.419937,206.68129,177.943344,188.931458,130.097198,DR_RS09255,174.9743093333333,165.65733333333333
gene-DR_RS10150|trxB,58.0299,74.565788,78.79908,80.880051,126.353477,140.137589,DR_RS10150,70.46492266666667,115.79037233333332
gene-DR_RS15285|DR_RS15285,3.929728,3.383613,4.770789,11.14437,9.619855,37.929375,DR_RS15285,4.028043333333333,19.564533333333333
gene-DR_RS16315|DR_RS16315,69.155495,55.774078,60.649799,135.502808,150.936981,195.915741,DR_RS16315,61.85979066666667,160.78517666666667
gene-DR_RS06710|DR_RS06710,130.116119,100.988037,106.817223,124.049477,73.714043,71.727333,DR_RS06710,112.64045966666667,89.83028433333334
gene-DR_RS10025|DR_RS10025,22.086992,25.539896,24.202494,28.273064,34.117214,42.01984,DR_RS10025,23.943127333333333,34.80337266666667
gene-DR_RS06265|DR_RS06265,184.64389,108.596916,114.586456,88.933067,76.86422,115.734619,DR_RS06265,135.94242066666666,93.84396866666667
gene-DR_RS13815|DR_RS13815,73.531914,54.87442,47.123947,100.448288,85.016525,104.083351,DR_RS13815,58.51009366666667,96.51605466666666
gene-DR_RS01270|DR_RS01270,9.431972,6.511828,7.890557,30.688725,30.178654,77.822426,DR_RS01270,7.944785666666667,46.22993499999999
gene-DR_RS10055|DR_RS10055,123.455391,78.458359,80.823029,113.40509,93.226105,100.615959,DR_RS10055,94.245593,102.41571800000001
gene-DR_RS00085|DR_RS00085,19.704109,14.799528,13.903983,34.243549,27.630875,56.14138,DR_RS00085,16.135873333333333,39.33860133333334
gene-DR_RS15555|DR_RS15555,2.825847,3.091331,3.068878,10.636693,12.684827,29.060097,DR_RS15555,2.995352,17.460539
gene-DR_RS06675|DR_RS06675,81.802605,57.378696,61.451229,175.934464,158.162918,244.001831,DR_RS06675,66.87750999999999,192.69973766666666
gene-DR_RS04725|rpoD,426.72879,295.279572,333.337891,395.402863,425.886292,603.013306,DR_RS04725,351.7820843333334,474.767487
gene-DR_RS00045|DR_RS00045,139.813492,95.867935,108.181145,177.877701,152.082443,234.878555,DR_RS00045,114.62085733333333,188.27956633333335
gene-DR_RS05865|DR_RS05865,33.702496,41.025192,45.367168,49.412289,72.360764,94.589195,DR_RS05865,40.03161866666667,72.12074933333334
gene-DR_RS02650|DR_RS02650,20.483522,23.045252,23.45319,42.123383,34.36591,39.311321,DR_RS02650,22.327321333333334,38.60020466666666
gene-DR_RS13575|eno,1172.515259,1123.213989,1111.368286,1289.13855,1369.639404,991.290771,DR_RS13575,1135.699178,1216.689575
gene-DR_RS15440|glf,274.098297,108.517479,131.596725,112.59314,114.753738,87.599373,DR_RS15440,171.404167,104.98208366666667
gene-DR_RS15495|cbiB,654.822998,338.30835,382.445068,406.343567,240.044037,193.405624,DR_RS15495,458.525472,279.931076
gene-DR_RS09265|gcvT,323.936401,462.098877,544.674927,337.401184,533.117493,361.743164,DR_RS09265,443.5700683333334,410.753947
gene-DR_RS14100|DR_RS14100,0.441332,0.178127,0.0,3.180662,5.492222,13.682879,DR_RS14100,0.20648633333333333,7.451921
gene-DR_RS03750|DR_RS03750,22.879078,9.966072,11.557429,42.500538,30.418516,46.297081,DR_RS03750,14.800859666666668,39.73871166666667
gene-DR_RS03495|DR_RS03495,62.245152,42.358482,41.620098,67.133614,51.606041,55.830719,DR_RS03495,48.741243999999995,58.19012466666667
gene-DR_RS03595|DR_RS03595,423.186584,336.808319,340.776703,409.771973,281.395447,204.76088,DR_RS03595,366.9238686666667,298.64276666666666
gene-DR_RS15155|DR_RS15155,32.66708,23.451805,22.795738,46.782513,36.132404,32.318573,DR_RS15155,26.304874333333334,38.411163333333334
gene-DR_RS03610|DR_RS03610,1139.365601,947.067139,1036.343262,714.1073,838.811462,720.230652,DR_RS03610,1040.9253340000002,757.7164713333333
gene-DR_RS04115|DR_RS04115,28.800726,38.464516,32.841198,97.649872,101.729027,114.191933,DR_RS04115,33.36881333333333,104.52361066666667
gene-DR_RS02195|DR_RS02195,17.391022,7.444651,6.886189,49.244564,43.874905,100.248611,DR_RS02195,10.573954,64.45602666666666
gene-DR_RS07730|frr,218.201736,216.828735,224.614456,151.785324,227.090897,255.758514,DR_RS07730,219.88164233333336,211.54491166666665
gene-DR_RS06925|aspS,230.747253,209.158707,218.825241,200.146286,186.216248,130.734314,DR_RS06925,219.57706700000003,172.36561600000002
gene-DR_RS05050|tnpB,15.544543,16.797863,16.269876,31.019613,27.31991,40.765129,DR_RS05050,16.204093999999998,33.034884
gene-DR_RS13745|DR_RS13745,23.299126,16.288752,17.204273,30.256403,18.447004,20.620655,DR_RS13745,18.930717,23.108020666666665
gene-DR_RS11130|DR_RS11130,15.863923,12.379687,16.953379,57.314266,71.204865,149.607666,DR_RS11130,15.065663,92.70893233333334
gene-DR_RS09910|DR_RS09910,176.343689,243.579956,196.808212,223.768036,175.56987,172.332413,DR_RS09910,205.57728566666665,190.556773
gene-DR_RS05335|DR_RS05335,198.84024,351.258575,374.677185,184.852249,214.060745,198.437576,DR_RS05335,308.25866666666667,199.11685666666668
gene-DR_RS15745|DR_RS15745,1.59304,1.558231,1.762557,14.238457,15.066268,48.325447,DR_RS15745,1.6379426666666665,25.876724
gene-DR_RS00630|DR_RS00630,144.582138,132.330231,144.852692,146.694305,114.229332,120.383514,DR_RS00630,140.58835366666668,127.10238366666665
gene-DR_RS07780|DR_RS07780,17.004885,11.106878,10.72195,43.411289,36.581745,44.485474,DR_RS07780,12.944571000000002,41.492836000000004
gene-DR_RS14245|DR_RS14245,55.555023,40.913841,35.130154,82.027176,58.946152,59.06934,DR_RS14245,43.866339333333336,66.68088933333333
gene-DR_RS10595|pnp,163.278976,149.358566,154.956604,196.751221,218.211258,201.470047,DR_RS10595,155.86471533333335,205.47750866666664
gene-DR_RS06440|DR_RS06440,94.946793,112.414841,128.242599,125.569916,103.368156,78.605095,DR_RS06440,111.86807766666668,102.51438900000001
gene-DR_RS08620|DR_RS08620,16.770351,7.916534,8.271737,32.876457,26.278717,51.492298,DR_RS08620,10.986207333333335,36.88249066666666
gene-DR_RS06740|rpsT,79.972481,90.421013,79.203766,149.598541,233.893387,437.009888,DR_RS06740,83.19908666666667,273.50060533333334
gene-DR_RS02395|treZ,15.178442,14.401502,17.254925,23.645807,26.854773,47.476063,DR_RS02395,15.611623,32.658881
gene-DR_RS11095|DR_RS11095,266.153564,177.070374,192.147873,311.085266,275.249329,227.253113,DR_RS11095,211.79060366666667,271.19590266666665
gene-DR_RS07565|recN,25.888388,22.48633,21.073717,58.158363,56.325134,114.096207,DR_RS07565,23.149478333333334,76.19323466666667
